STATISTIC,Statistic Label,Year,Y/Month,C02431V02938,Meteorological Weather Station,UNIT,AVERAGE MAX. TEMPERATURE,AVERAGE MIN. TEMPERATURE,MEAN TEMPERATURE,MAX TEMPERATURE,MIN TEMPERATURE
MTM02C1,Average Maximum Temperature,1993,1993M09,10,Kilkenny,Degrees C,16.3,7.7,12,24.1,1
MTM02C1,Average Maximum Temperature,1993,1993M09,11,Malin-Head,Degrees C,14.7,10.1,12.4,18.9,6.3
MTM02C1,Average Maximum Temperature,1993,1993M09,12,Mullingar,Degrees C,15.5,7.1,11.3,20,0.4
MTM02C1,Average Maximum Temperature,1993,1993M09,13,Roches-Point,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,1993,1993M09,14,Rosslare,Degrees C,15.8,11,13.4,21.6,5.9
MTM02C1,Average Maximum Temperature,1993,1993M09,15,Shannon-Airport,Degrees C,16.7,9.3,13,22.1,4.8
MTM02C1,Average Maximum Temperature,1993,1993M10,1,Belmullet,Degrees C,12.6,6.2,9.4,16.5,-1.7
MTM02C1,Average Maximum Temperature,1993,1993M10,2,Birr,Degrees C,11.3,2.9,7.1,14.7,-5.2
MTM02C1,Average Maximum Temperature,1993,1993M10,3,Valentia-Observatory,Degrees C,12.5,5.8,9.2,16.1,0.2
MTM02C1,Average Maximum Temperature,1993,1993M10,4,Casement,Degrees C,11,4,7.5,14.5,-4.1
MTM02C1,Average Maximum Temperature,1993,1993M10,5,Claremorris,Degrees C,11.5,3.3,7.4,15,-4.3
MTM02C1,Average Maximum Temperature,1993,1993M10,6,Clones,Degrees C,10.8,3.9,7.4,14.5,-3
MTM02C1,Average Maximum Temperature,1993,1993M10,7,CorkAirport,Degrees C,11.1,4.7,7.9,14.5,-0.9
MTM02C1,Average Maximum Temperature,1993,1993M10,8,DublinAirport,Degrees C,11.4,5.7,8.6,15.1,-1.1
MTM02C1,Average Maximum Temperature,1993,1993M10,9,Galway,Degrees C,11.9,5.3,8.6,15.4,-1
MTM02C1,Average Maximum Temperature,1993,1993M10,10,Kilkenny,Degrees C,11.8,3.4,7.6,15.1,-4.8
MTM02C1,Average Maximum Temperature,1993,1993M10,11,Malin-Head,Degrees C,10.7,6.7,8.7,13.5,0.4
MTM02C1,Average Maximum Temperature,1993,1993M10,12,Mullingar,Degrees C,11,3.1,7.1,15.1,-4.4
MTM02C1,Average Maximum Temperature,1993,1993M10,13,Roches-Point,Degrees C,,,,,
MTM02C1,Average Maximum Temperature,1993,1993M10,14,Rosslare,Degrees C,11.9,7.7,9.8,15.2,3.4
MTM02C1,Average Maximum Temperature,1993,1993M10,15,Shannon-Airport,Degrees C,12.3,4.7,8.5,15.1,-2
MTM02C1,Average Maximum Temperature,1993,1993M11,1,Belmullet,Degrees C,10.1,5,7.6,13,-0.1
MTM02C1,Average Maximum Temperature,1993,1993M11,2,Birr,Degrees C,9.4,2.9,6.2,13.1,-4.8
MTM02C1,Average Maximum Temperature,1993,1993M11,3,Valentia-Observatory,Degrees C,11.5,7.2,9.4,15.6,0.4
MTM02C1,Average Maximum Temperature,1993,1993M11,4,Casement,Degrees C,8.9,2.8,5.9,13.4,-5
MTM02C1,Average Maximum Temperature,1993,1993M11,5,Claremorris,Degrees C,8.9,2.9,5.9,11.8,-3.7
MTM02C1,Average Maximum Temperature,1993,1993M11,6,Clones,Degrees C,8.2,2.8,5.5,11.5,-3.9
MTM02C1,Average Maximum Temperature,1993,1993M11,7,CorkAirport,Degrees C,9.4,5.1,7.3,11.6,0.5
MTM02C1,Average Maximum Temperature,1993,1993M11,8,DublinAirport,Degrees C,9.3,4.3,6.8,14.1,-0.9
MTM02C1,Average Maximum Temperature,1993,1993M11,9,Galway,Degrees C,10,4.7,7.4,13,-1.5
MTM02C1,Average Maximum Temperature,1993,1993M11,10,Kilkenny,Degrees C,9.5,2.4,6,13.7,-6.1
MTM02C1,Average Maximum Temperature,1993,1993M11,11,Malin-Head,Degrees C,8.9,4.6,6.8,12.6,-1.2
MTM02C1,Average Maximum Temperature,1993,1993M11,12,Mullingar,Degrees C,8.6,1.9,5.3,12.5,-6.9
MTM02C1,Average Maximum Temperature,1993,1993M11,13,Roches-Point,Degrees C,,,,,
